capacity,episodes,reward
5k,24,8.333333333333334
5k,25,8.333333333333334
5k,26,8.333333333333334
5k,27,8.333333333333334
5k,28,8.333333333333334
5k,29,8.333333333333334
5k,30,8.333333333333334
5k,31,8.333333333333334
5k,32,8.333333333333334
5k,33,8.333333333333334
5k,34,11.25
5k,35,11.25
5k,36,11.25
5k,37,11.25
5k,38,11.25
5k,39,11.25
5k,40,11.25
5k,41,11.25
5k,42,11.25
5k,43,11.25
5k,44,11.25
5k,45,11.25
5k,46,11.25
5k,47,11.25
5k,48,11.25
5k,49,11.25
5k,50,11.25
5k,51,11.25
5k,52,14.2
5k,53,14.2
5k,54,14.2
5k,55,14.2
5k,56,14.2
5k,57,14.2
5k,58,14.2
5k,59,14.2
5k,60,14.2
5k,61,14.2
5k,62,14.2
5k,63,14.2
5k,64,14.2
5k,65,14.2
5k,66,14.2
5k,67,14.2
5k,68,14.2
5k,69,14.2
5k,70,15.0
5k,71,15.0
5k,72,15.0
5k,73,15.0
5k,74,15.0
5k,75,15.0
5k,76,15.0
5k,77,15.0
5k,78,15.0
5k,79,15.0
5k,80,17.714285714285715
5k,81,17.714285714285715
5k,82,17.714285714285715
5k,83,17.714285714285715
5k,84,17.714285714285715
5k,85,17.714285714285715
5k,86,17.714285714285715
5k,87,17.714285714285715
5k,88,17.714285714285715
5k,89,17.714285714285715
5k,90,17.714285714285715
5k,91,17.714285714285715
5k,92,17.714285714285715
5k,93,15.625
5k,94,15.625
5k,95,15.625
5k,96,15.625
5k,97,15.625
5k,98,15.625
5k,99,15.625
5k,100,15.625
5k,101,15.625
5k,102,15.625
5k,103,16.333333333333332
5k,104,16.333333333333332
5k,105,16.333333333333332
5k,106,16.333333333333332
5k,107,16.333333333333332
5k,108,16.333333333333332
5k,109,16.333333333333332
5k,110,16.333333333333332
5k,111,16.333333333333332
5k,112,16.333333333333332
5k,113,16.5
5k,114,16.5
5k,115,16.5
5k,116,16.5
5k,117,16.5
5k,118,16.5
5k,119,16.5
5k,120,16.5
5k,121,16.5
5k,122,16.5
5k,123,16.5
5k,124,17.181818181818183
5k,125,17.181818181818183
5k,126,17.181818181818183
5k,127,17.181818181818183
5k,128,17.181818181818183
5k,129,17.181818181818183
5k,130,17.181818181818183
5k,131,17.181818181818183
5k,132,17.181818181818183
5k,133,17.181818181818183
5k,134,17.181818181818183
5k,135,17.181818181818183
5k,136,16.416666666666668
5k,137,16.416666666666668
5k,138,16.416666666666668
5k,139,16.416666666666668
5k,140,16.416666666666668
5k,141,16.416666666666668
5k,142,16.416666666666668
5k,143,16.416666666666668
5k,144,16.416666666666668
5k,145,16.416666666666668
5k,146,16.416666666666668
5k,147,17.153846153846153
5k,148,17.153846153846153
5k,149,17.153846153846153
5k,150,17.153846153846153
5k,151,17.153846153846153
5k,152,17.153846153846153
5k,153,17.153846153846153
5k,154,17.153846153846153
5k,155,17.153846153846153
5k,156,17.153846153846153
5k,157,17.153846153846153
5k,158,16.785714285714285
5k,159,16.785714285714285
5k,160,16.785714285714285
5k,161,16.785714285714285
5k,162,16.785714285714285
5k,163,16.785714285714285
5k,164,16.785714285714285
5k,165,16.785714285714285
5k,166,16.785714285714285
5k,167,16.785714285714285
5k,168,16.785714285714285
5k,169,16.733333333333334
5k,170,16.733333333333334
5k,171,16.733333333333334
5k,172,16.733333333333334
5k,173,16.733333333333334
5k,174,16.733333333333334
5k,175,16.733333333333334
5k,176,16.733333333333334
5k,177,16.733333333333334
5k,178,16.733333333333334
5k,179,16.733333333333334
5k,180,16.733333333333334
5k,181,16.375
5k,182,16.375
5k,183,16.375
5k,184,16.375
5k,185,16.375
5k,186,16.375
5k,187,16.375
1k,0,24.0
1k,1,24.0
1k,2,24.0
1k,3,24.0
1k,4,24.0
1k,5,24.0
1k,6,24.0
1k,7,24.0
1k,8,24.0
