capacity,episodes,reward
10k,48,180.76923076923077
10k,49,180.76923076923077
10k,50,179.62962962962962
10k,51,179.62962962962962
10k,52,178.57142857142858
10k,53,178.57142857142858
10k,54,178.57142857142858
10k,55,184.48275862068965
10k,56,184.48275862068965
10k,57,183.33333333333334
10k,58,183.33333333333334
10k,59,182.25806451612902
10k,60,182.25806451612902
10k,61,181.25
10k,62,181.25
10k,63,181.25
10k,64,183.33333333333334
10k,65,183.33333333333334
10k,66,182.35294117647058
10k,67,182.35294117647058
10k,68,182.35294117647058
10k,69,182.35294117647058
10k,70,182.35294117647058
10k,71,182.35294117647058
10k,72,194.28571428571428
10k,73,194.28571428571428
10k,74,194.28571428571428
10k,75,194.28571428571428
10k,76,201.38888888888889
10k,77,201.38888888888889
10k,78,200.0
10k,79,200.0
10k,80,200.0
10k,81,200.0
10k,82,200.0
10k,83,200.0
10k,84,200.0
10k,85,211.8421052631579
10k,86,211.8421052631579
10k,87,211.8421052631579
10k,88,211.8421052631579
10k,89,211.8421052631579
10k,90,216.66666666666666
10k,91,216.66666666666666
10k,92,215.0
10k,93,212.1951219512195
10k,94,212.1951219512195
10k,95,212.1951219512195
10k,96,212.1951219512195
10k,97,212.1951219512195
10k,98,212.1951219512195
10k,99,212.1951219512195
10k,100,229.76190476190476
10k,101,229.76190476190476
10k,102,229.76190476190476
10k,103,229.76190476190476
10k,104,229.76190476190476
10k,105,229.76190476190476
10k,106,229.76190476190476
10k,107,239.53488372093022
10k,108,239.53488372093022
10k,109,239.53488372093022
10k,110,239.53488372093022
10k,111,239.53488372093022
10k,112,244.3181818181818
10k,113,244.3181818181818
10k,114,244.3181818181818
10k,115,244.3181818181818
10k,116,244.3181818181818
10k,117,244.3181818181818
10k,118,250.0
10k,119,250.0
10k,120,250.0
10k,121,250.0
10k,122,250.0
10k,123,250.0
10k,124,250.0
10k,125,250.0
10k,126,250.0
10k,127,250.0
10k,128,260.63829787234044
10k,129,260.63829787234044
10k,130,260.63829787234044
10k,131,260.63829787234044
10k,132,260.63829787234044
10k,133,260.63829787234044
10k,134,260.63829787234044
10k,135,260.63829787234044
10k,136,260.63829787234044
10k,137,260.63829787234044
10k,138,260.63829787234044
10k,139,280.2083333333333
10k,140,280.2083333333333
10k,141,280.2083333333333
10k,142,280.2083333333333
10k,143,280.2083333333333
10k,144,280.2083333333333
10k,145,280.2083333333333
10k,146,280.2083333333333
10k,147,289.7959183673469
10k,148,289.7959183673469
10k,149,289.7959183673469
10k,150,289.7959183673469
10k,151,289.7959183673469
10k,152,289.7959183673469
10k,153,289.7959183673469
10k,154,289.7959183673469
10k,155,298.0
10k,156,298.0
10k,157,298.0
10k,158,297.05882352941177
10k,159,292.3076923076923
10k,160,292.3076923076923
10k,161,292.3076923076923
10k,162,292.3076923076923
10k,163,292.3076923076923
10k,164,292.3076923076923
10k,165,292.3076923076923
10k,166,292.3076923076923
10k,167,300.0
10k,168,300.0
10k,169,297.22222222222223
10k,170,297.22222222222223
10k,171,297.22222222222223
10k,172,295.45454545454544
10k,173,291.07142857142856
10k,174,291.07142857142856
10k,175,291.07142857142856
10k,176,291.07142857142856
10k,177,291.07142857142856
10k,178,291.07142857142856
10k,179,291.07142857142856
10k,180,297.36842105263156
10k,181,297.36842105263156
10k,182,297.36842105263156
10k,183,295.6896551724138
10k,184,295.6896551724138
10k,185,295.6896551724138
10k,186,295.6896551724138
10k,187,295.76271186440675
10k,188,295.76271186440675
10k,189,295.76271186440675
10k,190,295.76271186440675
10k,191,295.76271186440675
10k,192,299.1666666666667
10k,193,299.1666666666667
10k,194,299.1666666666667
10k,195,296.72131147540983
10k,196,296.72131147540983
10k,197,294.35483870967744
10k,198,294.35483870967744
5k,0,350.0
5k,1,300.0
5k,2,233.33333333333334
5k,3,237.5
5k,4,210.0
5k,5,210.0
5k,6,241.66666666666666
5k,7,241.66666666666666
5k,8,241.66666666666666
5k,9,241.66666666666666
5k,10,241.66666666666666
5k,11,241.66666666666666
5k,12,241.66666666666666
5k,13,300.0
5k,14,300.0
5k,15,300.0
5k,16,287.5
5k,17,287.5
5k,18,287.5
5k,19,283.3333333333333
5k,20,283.3333333333333
5k,21,283.3333333333333
5k,22,270.0
5k,23,250.0
5k,24,250.0
5k,25,250.0
5k,26,250.0
5k,27,250.0
5k,28,250.0
5k,29,246.15384615384616
5k,30,246.15384615384616
5k,31,232.14285714285714
5k,32,220.0
5k,33,220.0
5k,34,220.0
5k,35,220.0
5k,36,220.0
5k,37,220.0
5k,38,237.5
5k,39,237.5
5k,40,237.5
5k,41,237.5
5k,42,237.5
5k,43,237.5
5k,44,237.5
5k,45,261.7647058823529
5k,46,261.7647058823529
5k,47,255.55555555555554
5k,48,255.55555555555554
5k,49,255.55555555555554
5k,50,255.55555555555554
5k,51,255.55555555555554
5k,52,255.55555555555554
5k,53,255.55555555555554
5k,54,276.3157894736842
5k,55,276.3157894736842
5k,56,276.3157894736842
5k,57,276.3157894736842
5k,58,276.3157894736842
5k,59,276.3157894736842
5k,60,276.3157894736842
5k,61,295.0
5k,62,295.0
5k,63,295.0
5k,64,295.0
5k,65,295.0
5k,66,295.0
5k,67,295.0
5k,68,311.9047619047619
5k,69,311.9047619047619
5k,70,311.9047619047619
5k,71,311.9047619047619
5k,72,311.9047619047619
5k,73,311.9047619047619
5k,74,311.9047619047619
5k,75,311.9047619047619
5k,76,327.27272727272725
5k,77,327.27272727272725
5k,78,327.27272727272725
5k,79,327.27272727272725
5k,80,327.27272727272725
5k,81,327.27272727272725
5k,82,327.27272727272725
5k,83,341.30434782608694
5k,84,341.30434782608694
5k,85,341.30434782608694
5k,86,341.30434782608694
5k,87,341.30434782608694
5k,88,341.30434782608694
5k,89,341.30434782608694
5k,90,354.1666666666667
5k,91,354.1666666666667
5k,92,354.1666666666667
5k,93,354.1666666666667
5k,94,354.1666666666667
5k,95,354.1666666666667
5k,96,354.1666666666667
5k,97,366.0
5k,98,366.0
5k,99,366.0
5k,100,366.0
5k,101,366.0
5k,102,366.0
5k,103,366.0
5k,104,366.0
5k,105,376.9230769230769
5k,106,376.9230769230769
5k,107,376.9230769230769
5k,108,376.9230769230769
5k,109,376.9230769230769
5k,110,376.9230769230769
5k,111,376.9230769230769
5k,112,387.037037037037
5k,113,387.037037037037
5k,114,387.037037037037
5k,115,387.037037037037
5k,116,387.037037037037
5k,117,387.037037037037
5k,118,387.037037037037
5k,119,396.42857142857144
5k,120,396.42857142857144
5k,121,396.42857142857144
5k,122,396.42857142857144
5k,123,396.42857142857144
5k,124,396.42857142857144
5k,125,396.42857142857144
5k,126,405.17241379310343
5k,127,405.17241379310343
5k,128,405.17241379310343
5k,129,405.17241379310343
5k,130,405.17241379310343
5k,131,405.17241379310343
5k,132,405.17241379310343
5k,133,405.17241379310343
5k,134,413.3333333333333
5k,135,413.3333333333333
5k,136,413.3333333333333
5k,137,413.3333333333333
5k,138,413.3333333333333
5k,139,413.3333333333333
5k,140,413.3333333333333
5k,141,420.96774193548384
5k,142,420.96774193548384
5k,143,420.96774193548384
5k,144,420.96774193548384
5k,145,420.96774193548384
