capacity,episodes,reward
10k,158,-246.41666666666666
10k,159,-246.41666666666666
10k,160,-246.41666666666666
10k,161,-246.41666666666666
10k,162,-227.46153846153845
10k,163,-227.46153846153845
10k,164,-227.46153846153845
10k,165,-227.46153846153845
10k,166,-227.46153846153845
10k,167,-227.46153846153845
10k,168,-227.46153846153845
10k,169,-227.46153846153845
10k,170,-227.46153846153845
10k,171,-227.46153846153845
10k,172,-227.46153846153845
10k,173,-227.46153846153845
10k,174,-227.46153846153845
10k,175,-211.21428571428572
10k,176,-211.21428571428572
10k,177,-211.21428571428572
10k,178,-211.21428571428572
10k,179,-211.21428571428572
10k,180,-211.21428571428572
10k,181,-211.21428571428572
10k,182,-211.21428571428572
10k,183,-211.21428571428572
10k,184,-211.21428571428572
10k,185,-211.21428571428572
10k,186,-211.21428571428572
5k,0,-346.0
5k,1,-346.0
5k,2,-346.0
5k,3,-346.0
5k,4,-346.0
5k,5,-346.0
5k,6,-346.0
5k,7,-346.0
5k,8,-346.0
5k,9,-346.0
5k,10,-346.0
5k,11,-346.0
5k,12,-346.0
5k,13,-661.0
5k,14,-661.0
5k,15,-661.0
5k,16,-661.0
5k,17,-661.0
5k,18,-661.0
5k,19,-661.0
5k,20,-661.0
5k,21,-661.0
5k,22,-661.0
5k,23,-661.0
5k,24,-661.0
5k,25,-661.0
5k,26,-661.0
5k,27,-774.0
5k,28,-774.0
5k,29,-774.0
5k,30,-774.0
5k,31,-774.0
5k,32,-774.0
5k,33,-774.0
5k,34,-774.0
5k,35,-774.0
5k,36,-774.0
5k,37,-774.0
5k,38,-774.0
5k,39,-774.0
5k,40,-830.5
5k,41,-830.5
5k,42,-830.5
5k,43,-830.5
5k,44,-830.5
5k,45,-830.5
5k,46,-830.5
5k,47,-830.5
5k,48,-830.5
5k,49,-830.5
5k,50,-830.5
5k,51,-830.5
5k,52,-830.5
5k,53,-830.5
5k,54,-864.4
5k,55,-864.4
5k,56,-864.4
5k,57,-864.4
5k,58,-864.4
5k,59,-864.4
5k,60,-864.4
5k,61,-864.4
5k,62,-864.4
5k,63,-864.4
5k,64,-864.4
5k,65,-864.4
5k,66,-864.4
5k,67,-887.0
5k,68,-887.0
5k,69,-887.0
5k,70,-887.0
5k,71,-887.0
5k,72,-887.0
5k,73,-887.0
5k,74,-887.0
5k,75,-887.0
5k,76,-887.0
5k,77,-887.0
5k,78,-887.0
5k,79,-887.0
5k,80,-887.0
5k,81,-903.1428571428571
5k,82,-903.1428571428571
5k,83,-903.1428571428571
5k,84,-903.1428571428571
5k,85,-903.1428571428571
5k,86,-903.1428571428571
5k,87,-903.1428571428571
5k,88,-903.1428571428571
5k,89,-903.1428571428571
5k,90,-903.1428571428571
5k,91,-903.1428571428571
5k,92,-903.1428571428571
5k,93,-903.1428571428571
5k,94,-915.25
5k,95,-915.25
5k,96,-915.25
5k,97,-915.25
5k,98,-915.25
5k,99,-915.25
5k,100,-915.25
5k,101,-915.25
5k,102,-915.25
5k,103,-915.25
5k,104,-915.25
5k,105,-915.25
5k,106,-915.25
5k,107,-915.25
5k,108,-901.5555555555555
5k,109,-901.5555555555555
5k,110,-901.5555555555555
5k,111,-901.5555555555555
5k,112,-901.5555555555555
5k,113,-901.5555555555555
5k,114,-901.5555555555555
5k,115,-901.5555555555555
5k,116,-901.5555555555555
5k,117,-901.5555555555555
5k,118,-901.5555555555555
5k,119,-901.5555555555555
5k,120,-901.5555555555555
5k,121,-889.0
5k,122,-889.0
5k,123,-889.0
5k,124,-889.0
5k,125,-889.0
5k,126,-889.0
5k,127,-889.0
5k,128,-889.0
5k,129,-889.0
5k,130,-889.0
5k,131,-889.0
5k,132,-889.0
5k,133,-889.0
5k,134,-889.0
5k,135,-899.0909090909091
5k,136,-899.0909090909091
5k,137,-899.0909090909091
5k,138,-899.0909090909091
5k,139,-899.0909090909091
5k,140,-899.0909090909091
5k,141,-899.0909090909091
5k,142,-899.0909090909091
5k,143,-899.0909090909091
5k,144,-899.0909090909091
5k,145,-899.0909090909091
5k,146,-899.0909090909091
5k,147,-899.0909090909091
5k,148,-907.5
5k,149,-907.5
5k,150,-907.5
5k,151,-907.5
5k,152,-907.5
5k,153,-907.5
5k,154,-907.5
5k,155,-907.5
5k,156,-907.5
5k,157,-907.5
5k,158,-907.5
5k,159,-907.5
5k,160,-907.5
5k,161,-907.5
5k,162,-914.6153846153846
5k,163,-914.6153846153846
5k,164,-914.6153846153846
5k,165,-914.6153846153846
5k,166,-914.6153846153846
5k,167,-914.6153846153846
5k,168,-914.6153846153846
5k,169,-914.6153846153846
5k,170,-914.6153846153846
5k,171,-914.6153846153846
5k,172,-914.6153846153846
5k,173,-914.6153846153846
5k,174,-914.6153846153846
5k,175,-883.2857142857143
5k,176,-883.2857142857143
5k,177,-883.2857142857143
5k,178,-883.2857142857143
5k,179,-883.2857142857143
5k,180,-883.2857142857143
5k,181,-883.2857142857143
5k,182,-883.2857142857143
5k,183,-883.2857142857143
5k,184,-883.2857142857143
5k,185,-883.2857142857143
5k,186,-883.2857142857143
1k,0,100.0
1k,1,100.0
1k,2,100.0
1k,3,100.0
1k,4,100.0
1k,5,100.0
1k,6,100.0
1k,7,100.0
1k,8,100.0
1k,9,100.0
1k,10,100.0
1k,11,100.0
1k,12,100.0
1k,13,-450.0
1k,14,-450.0
1k,15,-450.0
1k,16,-450.0
1k,17,-450.0
1k,18,-450.0
1k,19,-450.0
1k,20,-450.0
1k,21,-450.0
1k,22,-450.0
1k,23,-450.0
1k,24,-450.0
1k,25,-450.0
1k,26,-450.0
1k,27,-266.6666666666667
1k,28,-266.6666666666667
1k,29,-266.6666666666667
1k,30,-266.6666666666667
1k,31,-266.6666666666667
1k,32,-266.6666666666667
1k,33,-266.6666666666667
1k,34,-266.6666666666667
1k,35,-266.6666666666667
1k,36,-266.6666666666667
1k,37,-266.6666666666667
1k,38,-266.6666666666667
1k,39,-266.6666666666667
1k,40,-291.75
1k,41,-291.75
1k,42,-291.75
1k,43,-291.75
1k,44,-291.75
1k,45,-291.75
1k,46,-291.75
1k,47,-291.75
1k,48,-291.75
1k,49,-291.75
1k,50,-291.75
1k,51,-291.75
1k,52,-291.75
1k,53,-291.75
1k,54,-213.4
1k,55,-213.4
1k,56,-213.4
1k,57,-213.4
1k,58,-213.4
1k,59,-213.4
1k,60,-213.4
1k,61,-213.4
1k,62,-213.4
1k,63,-213.4
1k,64,-213.4
1k,65,-213.4
1k,66,-213.4
1k,67,-177.83333333333334
1k,68,-177.83333333333334
1k,69,-177.83333333333334
1k,70,-177.83333333333334
1k,71,-177.83333333333334
1k,72,-177.83333333333334
1k,73,-177.83333333333334
1k,74,-177.83333333333334
1k,75,-177.83333333333334
1k,76,-177.83333333333334
1k,77,-177.83333333333334
