capacity,episodes,reward
100k,186,237.5
100k,187,237.5
100k,188,237.35294117647058
100k,189,237.35294117647058
100k,190,234.23076923076923
100k,191,234.23076923076923
100k,192,231.9811320754717
100k,193,231.9811320754717
100k,194,231.9811320754717
100k,195,231.9811320754717
100k,196,233.33333333333334
100k,197,233.33333333333334
50k,0,155.0
50k,1,155.0
50k,2,127.5
50k,3,127.5
50k,4,131.66666666666666
50k,5,131.66666666666666
50k,6,131.66666666666666
50k,7,131.66666666666666
50k,8,227.5
50k,9,227.5
50k,10,227.5
50k,11,225.0
50k,12,225.0
50k,13,225.0
50k,14,225.0
50k,15,206.66666666666666
50k,16,206.66666666666666
50k,17,206.66666666666666
50k,18,199.28571428571428
50k,19,199.28571428571428
50k,20,199.28571428571428
50k,21,210.0
50k,22,210.0
50k,23,210.0
50k,24,210.0
50k,25,218.33333333333334
50k,26,218.33333333333334
50k,27,218.33333333333334
50k,28,214.5
50k,29,214.5
50k,30,214.5
50k,31,214.5
50k,32,220.9090909090909
50k,33,220.9090909090909
50k,34,220.9090909090909
50k,35,220.9090909090909
50k,36,220.9090909090909
50k,37,221.25
50k,38,212.30769230769232
50k,39,212.30769230769232
50k,40,212.30769230769232
50k,41,212.30769230769232
50k,42,212.30769230769232
50k,43,220.35714285714286
50k,44,220.35714285714286
50k,45,220.35714285714286
50k,46,220.35714285714286
50k,47,220.33333333333334
50k,48,220.33333333333334
50k,49,220.33333333333334
50k,50,216.25
50k,51,216.25
50k,52,216.25
50k,53,216.25
50k,54,216.25
50k,55,216.25
50k,56,221.1764705882353
50k,57,221.1764705882353
50k,58,208.88888888888889
50k,59,208.88888888888889
50k,60,208.88888888888889
50k,61,203.94736842105263
50k,62,203.94736842105263
50k,63,199.0
50k,64,199.0
50k,65,199.0
50k,66,202.38095238095238
50k,67,202.38095238095238
50k,68,202.38095238095238
50k,69,202.38095238095238
50k,70,206.13636363636363
50k,71,206.13636363636363
50k,72,206.13636363636363
50k,73,206.13636363636363
50k,74,206.13636363636363
50k,75,210.0
50k,76,210.0
50k,77,212.5
50k,78,212.5
50k,79,212.5
50k,80,212.5
50k,81,211.2
50k,82,211.2
50k,83,211.2
50k,84,215.0
50k,85,215.0
50k,86,215.0
50k,87,211.4814814814815
50k,88,211.4814814814815
50k,89,211.4814814814815
50k,90,209.46428571428572
50k,91,209.46428571428572
50k,92,209.46428571428572
50k,93,209.46428571428572
50k,94,209.46428571428572
50k,95,214.13793103448276
50k,96,214.13793103448276
50k,97,214.13793103448276
50k,98,212.16666666666666
50k,99,212.16666666666666
50k,100,209.3548387096774
50k,101,209.3548387096774
50k,102,209.3548387096774
50k,103,206.40625
50k,104,206.40625
50k,105,206.40625
50k,106,206.40625
50k,107,206.8181818181818
50k,108,206.8181818181818
50k,109,206.8181818181818
50k,110,202.35294117647058
50k,111,202.35294117647058
50k,112,202.35294117647058
50k,113,201.28571428571428
50k,114,201.28571428571428
50k,115,201.28571428571428
50k,116,200.83333333333334
50k,117,200.83333333333334
50k,118,200.83333333333334
50k,119,200.83333333333334
50k,120,200.83333333333334
50k,121,200.83333333333334
50k,122,200.83333333333334
50k,123,202.02702702702703
50k,124,202.02702702702703
50k,125,202.02702702702703
