capacity,episodes,reward
50k,154,2641.5882352941176
50k,155,2654.8333333333335
50k,156,2654.8333333333335
50k,157,2654.8333333333335
50k,158,2654.8333333333335
50k,159,2769.4736842105262
50k,160,2769.4736842105262
50k,161,2769.4736842105262
50k,162,2769.4736842105262
50k,163,2769.4736842105262
50k,164,2769.4736842105262
50k,165,2769.4736842105262
50k,166,2803.15
50k,167,2803.15
50k,168,2803.15
50k,169,2816.190476190476
50k,170,2816.190476190476
50k,171,2816.190476190476
50k,172,2816.190476190476
50k,173,2816.190476190476
50k,174,2816.190476190476
50k,175,2789.0
50k,176,2789.0
50k,177,2789.0
50k,178,2849.0434782608695
50k,179,2849.0434782608695
50k,180,2849.0434782608695
50k,181,2849.0434782608695
50k,182,2849.0434782608695
50k,183,2849.0434782608695
50k,184,2849.0434782608695
50k,185,2849.0434782608695
50k,186,2849.0434782608695
50k,187,2849.0434782608695
50k,188,2849.0434782608695
50k,189,2765.5416666666665
50k,190,2765.5416666666665
50k,191,2765.5416666666665
50k,192,2765.5416666666665
50k,193,2721.56
50k,194,2721.56
10k,0,4830.0
10k,1,4830.0
10k,2,4830.0
10k,3,4830.0
10k,4,4830.0
10k,5,4830.0
10k,6,3036.0
10k,7,3036.0
10k,8,3036.0
10k,9,3036.0
10k,10,3036.0
10k,11,2474.6666666666665
10k,12,2474.6666666666665
10k,13,2474.6666666666665
10k,14,2474.6666666666665
10k,15,2474.6666666666665
10k,16,2474.6666666666665
10k,17,2474.6666666666665
10k,18,2474.6666666666665
10k,19,1856.0
10k,20,1856.0
10k,21,2228.4
10k,22,2228.4
10k,23,2228.4
10k,24,2228.4
10k,25,2228.4
10k,26,2228.4
10k,27,2448.5
10k,28,2448.5
10k,29,2448.5
10k,30,2448.5
10k,31,2509.1428571428573
10k,32,2509.1428571428573
10k,33,2509.1428571428573
10k,34,2509.1428571428573
10k,35,2509.1428571428573
10k,36,2509.1428571428573
10k,37,2765.875
10k,38,2765.875
10k,39,2765.875
10k,40,2765.875
10k,41,2765.875
10k,42,2841.777777777778
10k,43,2841.777777777778
10k,44,2841.777777777778
10k,45,2841.777777777778
10k,46,2911.2
10k,47,2911.2
10k,48,2911.2
10k,49,2911.2
10k,50,2911.2
10k,51,3209.3636363636365
10k,52,3209.3636363636365
10k,53,3209.3636363636365
10k,54,3308.6666666666665
10k,55,3308.6666666666665
10k,56,3308.6666666666665
10k,57,3308.6666666666665
10k,58,3314.153846153846
10k,59,3314.153846153846
10k,60,3314.153846153846
10k,61,3314.153846153846
10k,62,3314.153846153846
10k,63,3314.153846153846
10k,64,3314.153846153846
10k,65,3332.4285714285716
10k,66,3332.4285714285716
10k,67,3332.4285714285716
10k,68,3332.4285714285716
10k,69,3332.4285714285716
10k,70,3539.3333333333335
10k,71,3539.3333333333335
10k,72,3539.3333333333335
10k,73,3539.3333333333335
10k,74,3616.6875
10k,75,3616.6875
10k,76,3616.6875
10k,77,3616.6875
10k,78,3616.6875
10k,79,3523.235294117647
10k,80,3523.235294117647
10k,81,3523.235294117647
10k,82,3523.235294117647
10k,83,3523.235294117647
10k,84,3523.235294117647
10k,85,3523.235294117647
10k,86,3523.235294117647
10k,87,3523.235294117647
10k,88,3523.235294117647
10k,89,3523.235294117647
10k,90,3523.235294117647
10k,91,3523.235294117647
10k,92,3523.235294117647
10k,93,3523.235294117647
10k,94,3523.235294117647
10k,95,3523.235294117647
10k,96,3523.235294117647
10k,97,3523.235294117647
10k,98,3523.235294117647
10k,99,3523.235294117647
10k,100,3523.235294117647
10k,101,3523.235294117647
10k,102,3523.235294117647
10k,103,3523.235294117647
10k,104,3523.235294117647
10k,105,3523.235294117647
10k,106,3523.235294117647
10k,107,3523.235294117647
10k,108,3523.235294117647
10k,109,3523.235294117647
10k,110,3523.235294117647
10k,111,3523.235294117647
10k,112,3523.235294117647
10k,113,3523.235294117647
10k,114,3523.235294117647
10k,115,3523.235294117647
10k,116,3523.235294117647
10k,117,3523.235294117647
10k,118,3523.235294117647
10k,119,3523.235294117647
10k,120,3523.235294117647
10k,121,3523.235294117647
10k,122,3523.235294117647
10k,123,3523.235294117647
10k,124,3523.235294117647
10k,125,3523.235294117647
10k,126,3523.235294117647
10k,127,3523.235294117647
10k,128,3523.235294117647
10k,129,3523.235294117647
10k,130,3523.235294117647
10k,131,3523.235294117647
10k,132,3523.235294117647
10k,133,3523.235294117647
10k,134,3523.235294117647
10k,135,3523.235294117647
10k,136,3523.235294117647
10k,137,3523.235294117647
10k,138,3523.235294117647
10k,139,3523.235294117647
10k,140,3523.235294117647
10k,141,3523.235294117647
10k,142,3523.235294117647
10k,143,3523.235294117647
10k,144,3523.235294117647
10k,145,3523.235294117647
10k,146,3523.235294117647
10k,147,3523.235294117647
10k,148,3523.235294117647
10k,149,3523.235294117647
10k,150,3523.235294117647
10k,151,3523.235294117647
10k,152,3523.235294117647
10k,153,3523.235294117647
10k,154,3523.235294117647
10k,155,3523.235294117647
10k,156,3523.235294117647
10k,157,3523.235294117647
10k,158,3523.235294117647
10k,159,3523.235294117647
10k,160,3523.235294117647
10k,161,3523.235294117647
10k,162,3523.235294117647
10k,163,3523.235294117647
10k,164,3523.235294117647
10k,165,3523.235294117647
10k,166,3523.235294117647
10k,167,3523.235294117647
10k,168,3523.235294117647
10k,169,3523.235294117647
10k,170,3523.235294117647
10k,171,3523.235294117647
10k,172,3523.235294117647
10k,173,3523.235294117647
10k,174,3523.235294117647
10k,175,3523.235294117647
10k,176,3523.235294117647
10k,177,3523.235294117647
10k,178,3523.235294117647
10k,179,3523.235294117647
10k,180,3523.235294117647
10k,181,3523.235294117647
10k,182,3523.235294117647
10k,183,3523.235294117647
10k,184,3523.235294117647
10k,185,3523.235294117647
10k,186,3523.235294117647
10k,187,3523.235294117647
10k,188,3523.235294117647
10k,189,3523.235294117647
10k,190,3523.235294117647
10k,191,3523.235294117647
10k,192,3523.235294117647
10k,193,3523.235294117647
5k,0,3381.0
5k,1,3381.0
5k,2,3381.0
5k,3,3381.0
5k,4,3381.0
5k,5,3381.0
5k,6,2829.0
5k,7,2829.0
5k,8,2829.0
5k,9,2829.0
5k,10,2829.0
5k,11,2829.0
5k,12,2829.0
5k,13,1965.3333333333333
5k,14,1965.3333333333333
5k,15,1965.3333333333333
5k,16,1965.3333333333333
5k,17,1965.3333333333333
5k,18,1965.3333333333333
5k,19,1965.3333333333333
5k,20,1965.3333333333333
5k,21,1965.3333333333333
5k,22,1965.3333333333333
5k,23,1965.3333333333333
5k,24,1965.3333333333333
5k,25,2364.75
5k,26,2364.75
5k,27,2364.75
5k,28,2364.75
5k,29,2364.75
5k,30,2364.75
5k,31,2364.75
5k,32,2364.75
5k,33,2398.8
5k,34,2398.8
5k,35,2398.8
5k,36,2398.8
5k,37,2398.8
5k,38,2398.8
5k,39,2675.0
5k,40,2675.0
5k,41,2675.0
5k,42,2675.0
5k,43,2675.0
5k,44,2675.0
5k,45,2675.0
5k,46,2675.0
5k,47,2675.0
5k,48,2534.285714285714
5k,49,2534.285714285714
5k,50,2302.0
5k,51,2302.0
5k,52,2302.0
5k,53,2302.0
5k,54,2302.0
5k,55,2302.0
5k,56,2302.0
5k,57,2872.4444444444443
5k,58,2872.4444444444443
5k,59,2872.4444444444443
5k,60,2872.4444444444443
5k,61,2872.4444444444443
5k,62,2872.4444444444443
5k,63,2872.4444444444443
5k,64,2872.4444444444443
5k,65,2872.4444444444443
5k,66,2872.4444444444443
5k,67,2872.4444444444443
5k,68,2872.4444444444443
5k,69,2872.4444444444443
5k,70,2872.4444444444443
5k,71,2872.4444444444443
5k,72,2872.4444444444443
5k,73,2872.4444444444443
5k,74,2872.4444444444443
5k,75,2872.4444444444443
5k,76,2872.4444444444443
5k,77,2872.4444444444443
5k,78,2872.4444444444443
5k,79,2872.4444444444443
5k,80,2872.4444444444443
5k,81,2872.4444444444443
5k,82,2872.4444444444443
5k,83,2872.4444444444443
5k,84,2872.4444444444443
5k,85,3182.6
5k,86,3182.6
5k,87,3182.6
5k,88,3182.6
5k,89,3182.6
5k,90,3182.6
5k,91,3182.6
5k,92,3182.6
5k,93,3182.6
5k,94,3182.6
5k,95,3182.6
5k,96,3182.6
5k,97,3182.6
5k,98,3182.6
5k,99,3182.6
5k,100,3182.6
5k,101,3182.6
5k,102,3182.6
5k,103,3182.6
5k,104,3182.6
5k,105,3182.6
5k,106,3182.6
5k,107,3182.6
5k,108,3182.6
5k,109,3182.6
5k,110,3182.6
5k,111,3182.6
5k,112,3182.6
5k,113,3182.6
5k,114,3182.6
5k,115,3182.6
5k,116,3182.6
5k,117,3182.6
5k,118,3182.6
5k,119,3182.6
5k,120,3182.6
5k,121,3182.6
5k,122,3182.6
5k,123,3182.6
5k,124,3182.6
5k,125,3182.6
5k,126,3182.6
5k,127,3182.6
5k,128,3182.6
5k,129,3182.6
5k,130,3182.6
5k,131,3182.6
5k,132,3182.6
5k,133,3182.6
5k,134,3182.6
5k,135,3182.6
5k,136,3182.6
5k,137,3182.6
5k,138,3182.6
5k,139,3182.6
5k,140,3182.6
5k,141,3182.6
5k,142,3182.6
5k,143,3182.6
5k,144,3182.6
5k,145,3182.6
5k,146,3182.6
5k,147,3182.6
5k,148,3182.6
5k,149,3182.6
5k,150,3182.6
5k,151,3182.6
5k,152,3182.6
5k,153,3182.6
5k,154,3182.6
5k,155,3182.6
5k,156,3182.6
5k,157,3182.6
5k,158,3182.6
5k,159,3182.6
5k,160,3182.6
5k,161,3182.6
5k,162,3182.6
5k,163,3182.6
5k,164,3182.6
5k,165,3182.6
5k,166,3182.6
5k,167,3182.6
5k,168,3182.6
5k,169,3182.6
5k,170,3182.6
5k,171,3182.6
5k,172,3182.6
5k,173,3182.6
5k,174,3182.6
5k,175,3182.6
5k,176,3182.6
5k,177,3182.6
5k,178,3182.6
5k,179,3182.6
5k,180,3182.6
5k,181,3182.6
5k,182,3182.6
5k,183,3182.6
5k,184,3182.6
5k,185,3182.6
5k,186,3182.6
5k,187,3182.6
5k,188,3182.6
5k,189,3182.6
5k,190,3182.6
5k,191,3182.6
5k,192,3182.6
5k,193,3182.6
5k,194,3182.6
5k,195,3182.6
1k,0,2967.0
1k,1,2967.0
1k,2,2967.0
1k,3,2967.0
1k,4,2967.0
1k,5,2967.0
1k,6,2967.0
1k,7,2967.0
1k,8,2967.0
1k,9,2967.0
1k,10,2967.0
1k,11,2967.0
1k,12,2967.0
1k,13,2967.0
1k,14,2967.0
1k,15,2967.0
1k,16,2967.0
1k,17,2967.0
1k,18,2967.0
1k,19,2967.0
1k,20,2967.0
1k,21,2967.0
1k,22,2967.0
1k,23,2967.0
1k,24,2967.0
1k,25,2967.0
1k,26,2967.0
1k,27,2967.0
1k,28,2967.0
1k,29,2967.0
1k,30,2967.0
1k,31,2967.0
1k,32,2967.0
1k,33,2967.0
1k,34,2967.0
1k,35,2967.0
1k,36,2967.0
1k,37,2967.0
1k,38,2967.0
1k,39,2967.0
1k,40,2967.0
1k,41,2967.0
1k,42,2967.0
1k,43,2967.0
1k,44,2967.0
1k,45,2967.0
1k,46,2967.0
1k,47,2967.0
1k,48,2967.0
1k,49,2967.0
1k,50,2967.0
1k,51,2967.0
