capacity,episodes,reward
100k,33,275.0
100k,34,275.0
100k,35,275.0
100k,36,260.0
100k,37,260.0
100k,38,260.0
100k,39,247.5
100k,40,247.5
100k,41,239.23076923076923
100k,42,239.23076923076923
100k,43,233.57142857142858
100k,44,233.57142857142858
100k,45,233.57142857142858
100k,46,233.33333333333334
100k,47,233.33333333333334
100k,48,240.0
100k,49,240.0
100k,50,240.0
100k,51,240.0
100k,52,238.8235294117647
100k,53,238.8235294117647
100k,54,238.8235294117647
100k,55,234.44444444444446
100k,56,234.44444444444446
100k,57,234.44444444444446
100k,58,230.52631578947367
100k,59,230.52631578947367
100k,60,230.52631578947367
100k,61,230.5
100k,62,230.5
100k,63,230.5
100k,64,230.5
100k,65,228.57142857142858
100k,66,228.57142857142858
100k,67,228.57142857142858
100k,68,228.57142857142858
100k,69,228.57142857142858
100k,70,229.0909090909091
100k,71,229.0909090909091
100k,72,229.0909090909091
100k,73,225.2173913043478
100k,74,225.2173913043478
100k,75,225.2173913043478
100k,76,220.41666666666666
100k,77,220.41666666666666
100k,78,214.8
100k,79,214.8
100k,80,214.8
100k,81,214.8
100k,82,211.92307692307693
100k,83,211.92307692307693
100k,84,211.92307692307693
100k,85,211.92307692307693
100k,86,217.40740740740742
100k,87,217.40740740740742
100k,88,217.40740740740742
100k,89,218.21428571428572
100k,90,218.21428571428572
100k,91,218.21428571428572
100k,92,213.44827586206895
100k,93,213.44827586206895
100k,94,213.44827586206895
100k,95,213.44827586206895
100k,96,211.0
100k,97,211.0
100k,98,211.0
100k,99,211.0
100k,100,207.74193548387098
100k,101,207.74193548387098
100k,102,208.75
100k,103,208.75
100k,104,208.1818181818182
100k,105,208.1818181818182
100k,106,208.1818181818182
100k,107,207.64705882352942
100k,108,207.64705882352942
100k,109,207.64705882352942
100k,110,207.64705882352942
100k,111,206.85714285714286
100k,112,206.85714285714286
100k,113,206.85714285714286
100k,114,206.85714285714286
100k,115,204.16666666666666
100k,116,204.16666666666666
100k,117,204.16666666666666
100k,118,204.16666666666666
100k,119,204.16666666666666
100k,120,203.78378378378378
100k,121,203.78378378378378
100k,122,204.73684210526315
100k,123,204.73684210526315
100k,124,204.73684210526315
100k,125,203.07692307692307
100k,126,203.07692307692307
100k,127,203.07692307692307
100k,128,203.07692307692307
100k,129,203.07692307692307
100k,130,201.5
100k,131,201.5
100k,132,201.5
100k,133,201.5
100k,134,201.5
100k,135,200.0
100k,136,200.0
100k,137,200.0
100k,138,200.0
100k,139,200.0
100k,140,200.0
100k,141,197.85714285714286
100k,142,195.8139534883721
100k,143,195.8139534883721
100k,144,195.8139534883721
100k,145,195.8139534883721
100k,146,195.8139534883721
100k,147,193.86363636363637
100k,148,193.86363636363637
100k,149,193.86363636363637
100k,150,192.44444444444446
100k,151,190.65217391304347
100k,152,190.65217391304347
100k,153,190.65217391304347
100k,154,190.65217391304347
100k,155,188.93617021276594
100k,156,188.93617021276594
100k,157,187.91666666666666
100k,158,187.91666666666666
100k,159,187.91666666666666
100k,160,186.3265306122449
100k,161,186.3265306122449
100k,162,186.3265306122449
100k,163,185.8
100k,164,185.8
100k,165,185.2941176470588
100k,166,185.2941176470588
100k,167,185.2941176470588
100k,168,190.0
100k,169,190.0
100k,170,190.0
100k,171,190.0
100k,172,190.0
100k,173,188.5185185185185
100k,174,188.5185185185185
100k,175,188.5185185185185
100k,176,188.0
100k,177,188.0
100k,178,188.0
100k,179,188.0
100k,180,187.5
100k,181,187.5
100k,182,188.24561403508773
100k,183,188.24561403508773
100k,184,186.3793103448276
100k,185,186.3793103448276
100k,186,190.16949152542372
100k,187,190.16949152542372
100k,188,190.16949152542372
100k,189,190.16949152542372
100k,190,190.16666666666666
100k,191,190.16666666666666
100k,192,190.16666666666666
100k,193,194.59016393442624
50k,0,980.0
50k,1,585.0
50k,2,585.0
50k,3,585.0
50k,4,426.6666666666667
50k,5,426.6666666666667
50k,6,426.6666666666667
50k,7,355.0
50k,8,355.0
50k,9,355.0
50k,10,355.0
50k,11,355.0
50k,12,306.0
50k,13,306.0
50k,14,306.0
50k,15,278.3333333333333
50k,16,278.3333333333333
50k,17,278.3333333333333
50k,18,278.3333333333333
50k,19,254.28571428571428
50k,20,254.28571428571428
50k,21,254.28571428571428
50k,22,254.28571428571428
50k,23,248.75
50k,24,248.75
50k,25,248.75
50k,26,248.75
50k,27,248.75
50k,28,236.66666666666666
50k,29,236.66666666666666
50k,30,236.66666666666666
50k,31,227.0
50k,32,227.0
50k,33,219.0909090909091
50k,34,219.0909090909091
50k,35,210.0
50k,36,210.0
50k,37,210.0
50k,38,210.0
50k,39,210.0
50k,40,204.6153846153846
50k,41,204.6153846153846
50k,42,204.6153846153846
50k,43,204.6153846153846
50k,44,212.14285714285714
50k,45,212.14285714285714
50k,46,208.66666666666666
50k,47,208.66666666666666
50k,48,208.66666666666666
50k,49,204.375
50k,50,204.375
50k,51,204.375
50k,52,205.88235294117646
50k,53,205.88235294117646
50k,54,205.88235294117646
50k,55,205.88235294117646
50k,56,206.11111111111111
50k,57,206.11111111111111
50k,58,202.6315789473684
50k,59,202.6315789473684
50k,60,202.6315789473684
50k,61,199.5
50k,62,199.5
50k,63,199.5
50k,64,199.04761904761904
50k,65,199.04761904761904
50k,66,199.04761904761904
50k,67,196.36363636363637
50k,68,196.36363636363637
50k,69,196.36363636363637
50k,70,196.36363636363637
50k,71,192.6086956521739
50k,72,189.16666666666666
50k,73,189.16666666666666
50k,74,189.16666666666666
50k,75,189.16666666666666
50k,76,189.16666666666666
50k,77,187.2
50k,78,187.2
50k,79,187.2
50k,80,187.2
50k,81,187.2
50k,82,185.3846153846154
50k,83,185.3846153846154
50k,84,185.3846153846154
50k,85,185.1851851851852
50k,86,185.1851851851852
50k,87,182.5
50k,88,182.5
50k,89,185.17241379310346
50k,90,185.17241379310346
50k,91,185.17241379310346
50k,92,183.33333333333334
50k,93,183.33333333333334
50k,94,183.33333333333334
50k,95,183.5483870967742
50k,96,183.5483870967742
50k,97,183.5483870967742
50k,98,181.25
50k,99,181.25
50k,100,180.6060606060606
50k,101,180.6060606060606
50k,102,178.52941176470588
50k,103,178.52941176470588
50k,104,178.52941176470588
50k,105,177.42857142857142
50k,106,177.42857142857142
50k,107,177.42857142857142
50k,108,175.55555555555554
50k,109,175.55555555555554
50k,110,175.55555555555554
50k,111,175.13513513513513
50k,112,175.13513513513513
50k,113,173.42105263157896
50k,114,173.42105263157896
50k,115,173.42105263157896
50k,116,173.42105263157896
50k,117,171.7948717948718
50k,118,171.7948717948718
50k,119,172.0
50k,120,172.0
50k,121,170.4878048780488
50k,122,170.4878048780488
50k,123,170.4878048780488
50k,124,170.4878048780488
50k,125,171.42857142857142
50k,126,171.42857142857142
50k,127,170.0
50k,128,170.0
50k,129,170.0
50k,130,170.0
50k,131,170.45454545454547
50k,132,170.45454545454547
50k,133,170.45454545454547
50k,134,170.45454545454547
50k,135,169.11111111111111
50k,136,169.11111111111111
50k,137,169.11111111111111
50k,138,169.11111111111111
50k,139,169.11111111111111
50k,140,171.52173913043478
50k,141,171.52173913043478
50k,142,171.52173913043478
50k,143,171.52173913043478
50k,144,173.82978723404256
50k,145,173.82978723404256
50k,146,173.54166666666666
50k,147,173.54166666666666
50k,148,173.54166666666666
50k,149,172.24489795918367
50k,150,172.24489795918367
50k,151,170.4
50k,152,170.4
50k,153,171.5686274509804
50k,154,171.5686274509804
50k,155,171.5686274509804
50k,156,171.5686274509804
50k,157,171.5686274509804
50k,158,171.92307692307693
50k,159,171.92307692307693
50k,160,171.92307692307693
50k,161,174.1509433962264
50k,162,174.1509433962264
50k,163,175.37037037037038
50k,164,175.37037037037038
50k,165,175.37037037037038
50k,166,177.8181818181818
50k,167,177.8181818181818
50k,168,176.96428571428572
50k,169,176.96428571428572
50k,170,176.96428571428572
50k,171,176.96428571428572
50k,172,177.5438596491228
50k,173,177.5438596491228
50k,174,178.44827586206895
50k,175,178.44827586206895
50k,176,178.44827586206895
50k,177,178.44827586206895
50k,178,177.28813559322035
50k,179,177.28813559322035
50k,180,177.0
50k,181,177.0
50k,182,177.0
50k,183,177.0
50k,184,176.2295081967213
50k,185,176.2295081967213
50k,186,176.2295081967213
50k,187,180.0
50k,188,180.0
50k,189,180.0
50k,190,180.0
50k,191,178.88888888888889
50k,192,178.88888888888889
10k,0,810.0
10k,1,810.0
10k,2,510.0
10k,3,510.0
10k,4,510.0
10k,5,510.0
10k,6,510.0
10k,7,476.6666666666667
10k,8,476.6666666666667
10k,9,476.6666666666667
10k,10,476.6666666666667
10k,11,476.6666666666667
10k,12,476.6666666666667
10k,13,476.6666666666667
10k,14,392.5
10k,15,392.5
10k,16,392.5
10k,17,342.0
10k,18,342.0
10k,19,342.0
10k,20,342.0
10k,21,342.0
10k,22,320.0
10k,23,320.0
10k,24,290.0
10k,25,290.0
10k,26,290.0
