capacity,episodes,reward
10k,83,1.7142857142857142
10k,84,1.7307692307692308
10k,85,1.7
10k,86,1.7
10k,87,1.7160493827160495
10k,88,1.7317073170731707
10k,89,1.7228915662650603
10k,90,1.7058823529411764
10k,91,1.697674418604651
10k,92,1.6896551724137931
10k,93,1.6704545454545454
10k,94,1.6741573033707866
10k,95,1.6666666666666667
10k,96,1.6703296703296704
10k,97,1.684782608695652
10k,98,1.6666666666666667
10k,99,1.6702127659574468
10k,100,1.6736842105263159
10k,101,1.6736842105263159
10k,102,1.6979166666666667
10k,103,1.6979166666666667
10k,104,1.7040816326530612
10k,105,1.6868686868686869
10k,106,1.7
10k,107,1.7
10k,108,1.74
10k,109,1.74
10k,110,1.76
10k,111,1.76
10k,112,1.75
10k,113,1.75
10k,114,1.79
10k,115,1.83
10k,116,1.81
10k,117,1.79
10k,118,1.79
10k,119,1.76
10k,120,1.77
10k,121,1.73
10k,122,1.72
10k,123,1.69
10k,124,1.69
10k,125,1.7
10k,126,1.72
10k,127,1.72
10k,128,1.74
10k,129,1.75
10k,130,1.74
10k,131,1.76
10k,132,1.76
10k,133,1.79
10k,134,1.78
10k,135,1.78
10k,136,1.81
10k,137,1.81
10k,138,1.83
10k,139,1.76
10k,140,1.76
10k,141,1.75
10k,142,1.75
10k,143,1.73
10k,144,1.78
10k,145,1.81
10k,146,1.79
10k,147,1.81
10k,148,1.82
10k,149,1.83
10k,150,1.84
10k,151,1.83
10k,152,1.83
10k,153,1.87
10k,154,1.87
10k,155,1.88
10k,156,1.88
10k,157,1.9
10k,158,1.88
10k,159,1.87
10k,160,1.86
10k,161,1.84
10k,162,1.82
10k,163,1.85
10k,164,1.85
10k,165,1.8
10k,166,1.81
10k,167,1.78
10k,168,1.8
10k,169,1.8
10k,170,1.79
10k,171,1.8
10k,172,1.79
10k,173,1.8
10k,174,1.83
10k,175,1.83
10k,176,1.83
10k,177,1.82
10k,178,1.85
10k,179,1.83
10k,180,1.83
10k,181,1.84
10k,182,1.83
10k,183,1.83
10k,184,1.77
10k,185,1.76
10k,186,1.78
10k,187,1.77
10k,188,1.77
10k,189,1.77
10k,190,1.78
10k,191,1.76
10k,192,1.76
10k,193,1.75
10k,194,1.8
10k,195,1.78
10k,196,1.78
10k,197,1.77
10k,198,1.79
10k,199,1.81
5k,0,1.0
5k,1,1.0
5k,2,2.5
5k,3,2.6666666666666665
5k,4,2.75
5k,5,2.75
5k,6,2.75
5k,7,2.75
5k,8,2.4
